Timestamp,Target Eye,Velocity (deg/s),Interval Since Prev (s),Status
23:12:36.185,Left Eye,245.09,0.0468,Normal
23:12:36.232,Right Eye,1464.34,0.047,ANOMALY DETECTED
23:12:36.232,Left Eye,284.17,0.047,Normal
23:12:36.296,Right Eye,345.46,0.0638,Normal
23:12:36.296,Left Eye,73.44,0.0638,Normal
23:12:36.342,Right Eye,121.58,0.046,Normal
23:12:36.342,Left Eye,-165.91,0.046,Normal
23:12:36.386,Right Eye,346.83,0.0445,Normal
23:12:36.386,Left Eye,-96.62,0.0445,Normal
23:12:36.434,Right Eye,-117.91,0.0478,Normal
23:12:36.434,Left Eye,-56.91,0.0478,Normal
23:12:36.481,Right Eye,-151.72,0.0472,Normal
23:12:36.481,Left Eye,162.71,0.0472,Normal
23:12:36.528,Right Eye,80.24,0.0468,Normal
23:12:36.528,Left Eye,77.05,0.0468,Normal
23:12:36.575,Right Eye,-121.43,0.0472,Normal
23:12:36.575,Left Eye,-44.84,0.0472,Normal
23:12:36.623,Right Eye,-2002.75,0.0477,ANOMALY DETECTED
23:12:36.623,Left Eye,-739.48,0.0477,ANOMALY DETECTED
23:12:36.669,Right Eye,-148.13,0.0464,Normal
23:12:36.669,Left Eye,-411.48,0.0464,Normal
23:12:36.715,Right Eye,156.97,0.0456,Normal
23:12:36.715,Left Eye,-389.72,0.0456,Normal
23:12:36.772,Right Eye,0.0,0.0569,Normal
23:12:36.772,Left Eye,100.67,0.0569,Normal
23:12:36.824,Right Eye,0.0,0.0524,Normal
23:12:36.824,Left Eye,0.0,0.0524,Normal
23:12:36.869,Right Eye,-203.39,0.0451,Normal
23:12:36.869,Left Eye,203.39,0.0451,Normal
23:12:36.917,Right Eye,387.57,0.0478,Normal
23:12:36.917,Left Eye,-105.7,0.0478,Normal
23:12:36.962,Right Eye,127.91,0.0448,Normal
23:12:36.962,Left Eye,0.0,0.0448,Normal
23:12:37.009,Right Eye,0.0,0.0474,Normal
23:12:37.009,Left Eye,-208.27,0.0474,Normal
23:12:37.056,Right Eye,84.2,0.0469,Normal
23:12:37.056,Left Eye,179.54,0.0469,Normal
23:12:37.104,Right Eye,-120.75,0.0474,Normal
23:12:37.104,Left Eye,0.0,0.0474,Normal
23:12:37.150,Right Eye,-197.19,0.0465,Normal
23:12:37.150,Left Eye,0.0,0.0465,Normal
23:12:37.197,Right Eye,293.7,0.0471,Normal
23:12:37.197,Left Eye,146.01,0.0471,Normal
23:12:37.254,Right Eye,-101.23,0.0566,Normal
23:12:37.254,Left Eye,-89.32,0.0566,Normal
23:12:37.309,Right Eye,72.21,0.0547,Normal
23:12:37.309,Left Eye,40.27,0.0547,Normal
23:12:37.355,Right Eye,-124.36,0.0461,Normal
23:12:37.355,Left Eye,-165.81,0.0461,Normal
23:12:37.402,Right Eye,83.39,0.0474,Normal
23:12:37.402,Left Eye,0.0,0.0474,Normal
23:12:37.449,Right Eye,-178.12,0.0473,Normal
23:12:37.449,Left Eye,106.87,0.0473,Normal
23:12:37.496,Right Eye,211.31,0.0467,Normal
23:12:37.496,Left Eye,147.07,0.0467,Normal
23:12:37.560,Right Eye,0.0,0.0637,Normal
23:12:37.560,Left Eye,0.0,0.0637,Normal
23:12:37.604,Right Eye,-128.71,0.0445,Normal
23:12:37.604,Left Eye,-113.56,0.0445,Normal
23:12:37.650,Right Eye,0.0,0.0459,Normal
23:12:37.650,Left Eye,0.0,0.0459,Normal
23:12:37.699,Right Eye,-188.36,0.0487,Normal
23:12:37.699,Left Eye,0.0,0.0487,Normal
23:12:37.745,Right Eye,249.41,0.0459,Normal
23:12:37.745,Left Eye,-124.71,0.0459,Normal
23:12:37.792,Right Eye,83.33,0.0474,Normal
23:12:37.792,Left Eye,193.32,0.0474,Normal
23:12:37.839,Right Eye,0.0,0.0469,Normal
23:12:37.839,Left Eye,-107.83,0.0469,Normal
23:12:37.884,Right Eye,0.0,0.0453,Normal
23:12:37.884,Left Eye,0.0,0.0453,Normal
23:12:37.931,Right Eye,235.59,0.0468,Normal
23:12:37.931,Left Eye,-211.22,0.0468,Normal
23:12:37.978,Right Eye,0.0,0.0464,Normal
23:12:37.978,Left Eye,181.67,0.0464,Normal
23:12:38.025,Right Eye,-354.84,0.0475,Normal
23:12:38.025,Left Eye,147.13,0.0475,Normal
23:12:38.070,Right Eye,219.7,0.045,Normal
23:12:38.070,Left Eye,0.0,0.045,Normal
23:12:38.117,Right Eye,-121.29,0.0472,Normal
23:12:38.117,Left Eye,-48.51,0.0472,Normal
23:12:38.163,Right Eye,0.0,0.0454,Normal
23:12:38.163,Left Eye,-111.28,0.0454,Normal
23:12:38.215,Right Eye,0.0,0.0521,Normal
23:12:38.215,Left Eye,0.0,0.0521,Normal
23:12:38.258,Right Eye,0.0,0.0429,Normal
23:12:38.258,Left Eye,162.93,0.0429,Normal
23:12:38.305,Right Eye,0.0,0.0474,Normal
23:12:38.305,Left Eye,-48.38,0.0474,Normal
23:12:38.352,Right Eye,84.21,0.0469,Normal
23:12:38.352,Left Eye,-107.74,0.0469,Normal
23:12:38.399,Right Eye,-121.88,0.047,Normal
23:12:38.399,Left Eye,-210.14,0.047,Normal
23:12:38.446,Right Eye,0.0,0.0472,Normal
23:12:38.446,Left Eye,0.0,0.0472,Normal
23:12:38.493,Right Eye,0.0,0.0471,Normal
23:12:38.493,Left Eye,178.82,0.0471,Normal
23:12:38.540,Right Eye,0.0,0.0465,Normal
23:12:38.540,Left Eye,-82.21,0.0465,Normal
23:12:38.586,Right Eye,293.64,0.0459,Normal
23:12:38.586,Left Eye,110.11,0.0459,Normal
23:12:38.634,Right Eye,-123.8,0.0479,Normal
23:12:38.634,Left Eye,-18.41,0.0479,Normal
23:12:38.679,Right Eye,-125.19,0.0458,Normal
23:12:38.679,Left Eye,250.39,0.0458,Normal
23:12:38.726,Right Eye,-194.43,0.0471,Normal
23:12:38.726,Left Eye,-107.22,0.0471,Normal
23:12:38.774,Right Eye,513.91,0.0472,ANOMALY DETECTED
23:12:38.774,Left Eye,0.0,0.0472,Normal
23:12:38.821,Right Eye,-531.34,0.0474,ANOMALY DETECTED
23:12:38.821,Left Eye,147.27,0.0474,Normal
23:12:38.867,Right Eye,301.31,0.0459,Normal
23:12:38.867,Left Eye,156.04,0.0459,Normal
23:12:38.913,Right Eye,-125.74,0.0456,Normal
23:12:38.913,Left Eye,-295.85,0.0456,Normal
23:12:38.958,Right Eye,-305.04,0.0457,Normal
23:12:38.958,Left Eye,-516.38,0.0457,ANOMALY DETECTED
23:12:39.004,Right Eye,-47.71,0.0462,Normal
23:12:39.004,Left Eye,0.0,0.0462,Normal
23:12:39.051,Right Eye,-75.57,0.0467,Normal
23:12:39.051,Left Eye,-425.1,0.0467,Normal
23:12:39.097,Right Eye,41.79,0.0462,Normal
23:12:39.097,Left Eye,-364.68,0.0462,Normal
23:12:39.144,Right Eye,0.0,0.0467,Normal
23:12:39.144,Left Eye,211.32,0.0467,Normal
23:12:39.191,Right Eye,0.0,0.0465,Normal
23:12:39.191,Left Eye,0.0,0.0465,Normal
23:12:39.237,Right Eye,-57.01,0.0464,Normal
23:12:39.237,Left Eye,217.99,0.0464,Normal
23:12:39.303,Right Eye,0.0,0.0666,Normal
23:12:39.303,Left Eye,404.91,0.0666,Normal
23:12:39.346,Right Eye,-67.78,0.0423,Normal
23:12:39.346,Left Eye,-338.89,0.0423,Normal
23:12:39.393,Right Eye,357.27,0.0469,Normal
23:12:39.393,Left Eye,488.28,0.0469,Normal
23:12:39.440,Right Eye,152.95,0.0468,Normal
23:12:39.440,Left Eye,0.0,0.0468,Normal
23:12:39.485,Right Eye,775.73,0.0455,ANOMALY DETECTED
23:12:39.485,Left Eye,252.11,0.0455,Normal
23:12:39.541,Right Eye,-305.29,0.0563,Normal
23:12:39.541,Left Eye,-124.1,0.0563,Normal
23:12:39.595,Right Eye,244.04,0.0542,Normal
23:12:39.595,Left Eye,0.0,0.0542,Normal
23:12:39.642,Right Eye,0.0,0.0461,Normal
23:12:39.642,Left Eye,-49.73,0.0461,Normal
23:12:39.689,Right Eye,-71.42,0.0472,Normal
23:12:39.689,Left Eye,-161.88,0.0472,Normal
23:12:39.736,Right Eye,-240.81,0.0476,Normal
23:12:39.736,Left Eye,264.31,0.0476,Normal
23:12:39.783,Right Eye,685.43,0.0466,ANOMALY DETECTED
23:12:39.783,Left Eye,197.2,0.0466,Normal
23:12:39.849,Right Eye,100.48,0.0658,Normal
23:12:39.849,Left Eye,0.0,0.0658,Normal
23:12:39.890,Right Eye,-37.45,0.0414,Normal
23:12:39.890,Left Eye,-279.57,0.0414,Normal
23:12:39.936,Right Eye,-247.69,0.0463,Normal
23:12:39.936,Left Eye,-69.47,0.0463,Normal
23:12:39.983,Right Eye,99.96,0.047,Normal
23:12:39.983,Left Eye,53.3,0.047,Normal
23:12:40.028,Right Eye,-311.44,0.0449,Normal
23:12:40.028,Left Eye,144.8,0.0449,Normal
23:12:40.075,Right Eye,-915.69,0.0464,ANOMALY DETECTED
23:12:40.075,Left Eye,-123.51,0.0464,Normal
23:12:40.121,Right Eye,362.91,0.0469,Normal
23:12:40.121,Left Eye,-197.95,0.0469,Normal
23:12:40.168,Right Eye,-771.93,0.0464,ANOMALY DETECTED
23:12:40.168,Left Eye,-1064.74,0.0464,ANOMALY DETECTED
23:12:40.216,Right Eye,-116.99,0.0478,Normal
23:12:40.216,Left Eye,0.0,0.0478,Normal
23:12:40.263,Right Eye,121.78,0.0471,Normal
23:12:40.263,Left Eye,121.78,0.0471,Normal
23:12:40.310,Right Eye,-149.29,0.0468,Normal
23:12:40.310,Left Eye,-84.43,0.0468,Normal
23:12:40.355,Right Eye,0.0,0.0455,Normal
23:12:40.355,Left Eye,126.04,0.0455,Normal
23:12:40.402,Right Eye,-92.95,0.0474,Normal
23:12:40.402,Left Eye,0.0,0.0474,Normal
23:12:40.448,Right Eye,-77.49,0.0455,Normal
23:12:40.448,Left Eye,-1259.16,0.0455,ANOMALY DETECTED
23:12:40.502,Right Eye,0.0,0.0538,Normal
23:12:40.502,Left Eye,0.0,0.0538,Normal
23:12:40.567,Right Eye,0.0,0.0653,Normal
23:12:40.567,Left Eye,51.64,0.0653,Normal
23:12:40.620,Right Eye,0.0,0.0529,Normal
23:12:40.620,Left Eye,0.0,0.0529,Normal
23:12:40.667,Right Eye,0.0,0.0471,Normal
23:12:40.667,Left Eye,-121.61,0.0471,Normal
23:12:40.714,Right Eye,0.0,0.0467,Normal
23:12:40.714,Left Eye,0.0,0.0467,Normal
23:12:40.759,Right Eye,246.58,0.0453,Normal
23:12:40.759,Left Eye,657.14,0.0453,ANOMALY DETECTED
23:12:40.808,Right Eye,1104.3,0.0488,ANOMALY DETECTED
23:12:40.808,Left Eye,149.62,0.0488,Normal
23:12:40.871,Right Eye,407.57,0.063,Normal
23:12:40.871,Left Eye,17.48,0.063,Normal
23:12:40.916,Right Eye,0.0,0.0449,Normal
23:12:40.916,Left Eye,-124.53,0.0449,Normal
23:12:40.964,Right Eye,175.07,0.0481,Normal
23:12:40.964,Left Eye,238.09,0.0481,Normal
23:12:41.011,Right Eye,147.65,0.0466,Normal
23:12:41.011,Left Eye,-76.5,0.0466,Normal
23:12:41.057,Right Eye,-249.03,0.046,Normal
23:12:41.057,Left Eye,39.98,0.046,Normal
23:12:41.112,Right Eye,-71.53,0.0552,Normal
23:12:41.112,Left Eye,52.99,0.0552,Normal
23:12:41.164,Right Eye,0.0,0.0517,Normal
23:12:41.164,Left Eye,5.4,0.0517,Normal
23:12:41.211,Right Eye,-668.08,0.0472,ANOMALY DETECTED
23:12:41.211,Left Eye,-462.23,0.0472,Normal
23:12:41.257,Right Eye,199.49,0.0466,Normal
23:12:41.257,Left Eye,66.24,0.0466,Normal
23:12:41.303,Right Eye,-492.4,0.0458,Normal
23:12:41.303,Left Eye,-917.77,0.0458,ANOMALY DETECTED
23:12:41.350,Right Eye,-172.24,0.047,Normal
23:12:41.350,Left Eye,-395.68,0.047,Normal
23:12:41.397,Right Eye,-114.29,0.0474,Normal
23:12:41.397,Left Eye,0.0,0.0474,Normal
23:12:41.443,Right Eye,102.85,0.0459,Normal
23:12:41.443,Left Eye,333.05,0.0459,Normal
23:12:41.490,Right Eye,-20.31,0.0462,Normal
23:12:41.490,Left Eye,-64.09,0.0462,Normal
23:12:41.537,Right Eye,100.74,0.0474,Normal
23:12:41.537,Left Eye,80.59,0.0474,Normal
23:12:41.583,Right Eye,0.0,0.0459,Normal
23:12:41.583,Left Eye,0.0,0.0459,Normal
23:12:41.629,Right Eye,0.0,0.0461,Normal
23:12:41.629,Left Eye,272.8,0.0461,Normal
23:12:41.675,Right Eye,0.0,0.0461,Normal
23:12:41.675,Left Eye,0.0,0.0461,Normal
23:12:41.721,Right Eye,-152.42,0.0458,Normal
23:12:41.721,Left Eye,124.98,0.0458,Normal
23:12:41.768,Right Eye,390.25,0.047,Normal
23:12:41.768,Left Eye,-243.91,0.047,Normal
23:12:41.831,Right Eye,79.55,0.0636,Normal
23:12:41.831,Left Eye,-79.55,0.0636,Normal
23:12:41.876,Right Eye,-155.73,0.0441,Normal
23:12:41.876,Left Eye,155.73,0.0441,Normal
23:12:41.922,Right Eye,0.0,0.0465,Normal
23:12:41.922,Left Eye,-246.51,0.0465,Normal
23:12:41.968,Right Eye,-30.4,0.046,Normal
23:12:41.968,Left Eye,-85.95,0.046,Normal
23:12:42.014,Right Eye,184.41,0.0457,Normal
23:12:42.014,Left Eye,0.0,0.0457,Normal
23:12:42.060,Right Eye,0.0,0.0461,Normal
23:12:42.060,Left Eye,182.63,0.0461,Normal
23:12:42.106,Right Eye,0.0,0.0463,Normal
23:12:42.106,Left Eye,150.78,0.0463,Normal
23:12:42.153,Right Eye,0.0,0.0472,Normal
23:12:42.153,Left Eye,-178.5,0.0472,Normal
23:12:42.200,Right Eye,-309.16,0.0463,Normal
23:12:42.200,Left Eye,0.0,0.0463,Normal
23:12:42.247,Right Eye,0.0,0.0475,Normal
23:12:42.247,Left Eye,0.0,0.0475,Normal
23:12:42.294,Right Eye,0.0,0.0469,Normal
23:12:42.294,Left Eye,0.0,0.0469,Normal
23:12:42.341,Right Eye,120.38,0.0464,Normal
23:12:42.341,Left Eye,0.0,0.0464,Normal
23:12:42.388,Right Eye,178.64,0.0472,Normal
23:12:42.388,Left Eye,-121.47,0.0472,Normal
23:12:42.435,Right Eye,0.0,0.0471,Normal
23:12:42.435,Left Eye,194.63,0.0471,Normal
23:12:42.488,Right Eye,-128.14,0.0537,Normal
23:12:42.488,Left Eye,26.04,0.0537,Normal
23:12:42.529,Right Eye,0.0,0.0402,Normal
23:12:42.529,Left Eye,0.0,0.0402,Normal
23:12:42.574,Right Eye,-156.52,0.0458,Normal
23:12:42.574,Left Eye,-184.15,0.0458,Normal
23:12:42.620,Right Eye,295.76,0.0456,Normal
23:12:42.620,Left Eye,0.0,0.0456,Normal
23:12:42.666,Right Eye,83.92,0.0455,Normal
23:12:42.666,Left Eye,0.0,0.0455,Normal
23:12:42.727,Right Eye,-224.86,0.0612,Normal
23:12:42.727,Left Eye,234.23,0.0612,Normal
23:12:42.790,Right Eye,0.0,0.0636,Normal
23:12:42.790,Left Eye,-144.23,0.0636,Normal
23:12:42.839,Right Eye,0.0,0.0483,Normal
23:12:42.839,Left Eye,0.0,0.0483,Normal
23:12:42.885,Right Eye,-154.14,0.0465,Normal
23:12:42.885,Left Eye,0.0,0.0465,Normal
23:12:42.932,Right Eye,118.81,0.047,Normal
23:12:42.932,Left Eye,-243.57,0.047,Normal
23:12:42.977,Right Eye,50.57,0.0453,Normal
23:12:42.977,Left Eye,185.03,0.0453,Normal
23:12:43.025,Right Eye,-151.92,0.0471,Normal
23:12:43.025,Left Eye,-178.73,0.0471,Normal
23:12:43.072,Right Eye,118.73,0.0471,Normal
23:12:43.072,Left Eye,-209.83,0.0471,Normal
23:12:43.118,Right Eye,182.25,0.0462,Normal
23:12:43.118,Left Eye,0.0,0.0462,Normal
23:12:43.165,Right Eye,-148.63,0.047,Normal
23:12:43.165,Left Eye,179.23,0.047,Normal
23:12:43.211,Right Eye,50.27,0.0456,Normal
23:12:43.211,Left Eye,0.0,0.0456,Normal
23:12:43.257,Right Eye,-153.93,0.0465,Normal
23:12:43.257,Left Eye,150.18,0.0465,Normal
23:12:43.304,Right Eye,196.27,0.0467,Normal
23:12:43.304,Left Eye,-180.39,0.0467,Normal
23:12:43.350,Right Eye,0.0,0.0461,Normal
23:12:43.350,Left Eye,0.0,0.0461,Normal
23:12:43.397,Right Eye,107.79,0.0469,Normal
23:12:43.397,Left Eye,0.0,0.0469,Normal
23:12:43.447,Right Eye,0.0,0.0507,Normal
23:12:43.447,Left Eye,0.0,0.0507,Normal
23:12:43.489,Right Eye,0.0,0.0417,Normal
23:12:43.489,Left Eye,0.0,0.0417,Normal
23:12:43.536,Right Eye,-148.31,0.0471,Normal
23:12:43.536,Left Eye,148.31,0.0471,Normal
23:12:43.583,Right Eye,180.82,0.0466,Normal
23:12:43.583,Left Eye,153.69,0.0466,Normal
23:12:43.630,Right Eye,-145.5,0.0473,Normal
23:12:43.630,Left Eye,-285.29,0.0473,Normal
23:12:43.677,Right Eye,0.0,0.0466,Normal
23:12:43.677,Left Eye,0.0,0.0466,Normal
23:12:43.723,Right Eye,109.0,0.0464,Normal
23:12:43.723,Left Eye,0.0,0.0464,Normal
23:12:43.770,Right Eye,0.0,0.0472,Normal
23:12:43.770,Left Eye,0.0,0.0472,Normal
23:12:43.816,Right Eye,217.63,0.0454,Normal
23:12:43.816,Left Eye,-217.63,0.0454,Normal
23:12:43.863,Right Eye,-177.25,0.0475,Normal
23:12:43.863,Left Eye,0.0,0.0475,Normal
23:12:43.909,Right Eye,478.51,0.0461,Normal
23:12:43.909,Left Eye,420.31,0.0461,Normal
23:12:43.959,Right Eye,290.67,0.0493,Normal
23:12:43.959,Left Eye,0.0,0.0493,Normal
23:12:44.005,Right Eye,602.97,0.0464,ANOMALY DETECTED
23:12:44.005,Left Eye,164.81,0.0464,Normal
23:12:44.052,Right Eye,-152.23,0.047,Normal
23:12:44.052,Left Eye,18.41,0.047,Normal
23:12:44.099,Right Eye,118.86,0.047,Normal
23:12:44.099,Left Eye,-111.74,0.047,Normal
23:12:44.146,Right Eye,-1182.7,0.0473,ANOMALY DETECTED
23:12:44.146,Left Eye,-1515.33,0.0473,ANOMALY DETECTED
23:12:44.193,Right Eye,-285.4,0.0468,Normal
23:12:44.193,Left Eye,-1225.52,0.0468,ANOMALY DETECTED
23:12:44.238,Right Eye,213.56,0.0454,Normal
23:12:44.238,Left Eye,0.0,0.0454,Normal
23:12:44.284,Right Eye,0.0,0.046,Normal
23:12:44.284,Left Eye,0.0,0.046,Normal
23:12:44.332,Right Eye,-60.35,0.0475,Normal
23:12:44.332,Left Eye,0.0,0.0475,Normal
23:12:44.378,Right Eye,77.18,0.0457,Normal
23:12:44.378,Left Eye,0.0,0.0457,Normal
23:12:44.425,Right Eye,-249.69,0.0475,Normal
23:12:44.425,Left Eye,482.72,0.0475,Normal
23:12:44.471,Right Eye,1541.59,0.0465,ANOMALY DETECTED
23:12:44.471,Left Eye,253.91,0.0465,Normal
23:12:44.535,Right Eye,352.94,0.0634,Normal
23:12:44.535,Left Eye,123.02,0.0634,Normal
23:12:44.580,Right Eye,0.0,0.0451,Normal
23:12:44.580,Left Eye,-58.86,0.0451,Normal
23:12:44.628,Right Eye,0.0,0.0476,Normal
23:12:44.628,Left Eye,4.39,0.0476,Normal
23:12:44.675,Right Eye,326.89,0.0472,Normal
23:12:44.675,Left Eye,-126.36,0.0472,Normal
23:12:44.722,Right Eye,-1325.32,0.0476,ANOMALY DETECTED
23:12:44.722,Left Eye,-339.82,0.0476,Normal
23:12:44.775,Right Eye,-585.72,0.0527,ANOMALY DETECTED
23:12:44.775,Left Eye,-863.82,0.0527,ANOMALY DETECTED
23:12:44.815,Right Eye,0.0,0.0406,Normal
23:12:44.815,Left Eye,0.0,0.0406,Normal
23:12:44.864,Right Eye,-73.37,0.0481,Normal
23:12:44.864,Left Eye,-119.22,0.0481,Normal
23:12:44.910,Right Eye,-215.84,0.0463,Normal
23:12:44.910,Left Eye,-874.03,0.0463,ANOMALY DETECTED
23:12:44.957,Right Eye,243.61,0.047,Normal
23:12:44.957,Left Eye,0.0,0.047,Normal
23:12:45.004,Right Eye,0.0,0.0472,Normal
23:12:45.004,Left Eye,-121.38,0.0472,Normal
23:12:45.051,Right Eye,109.35,0.0471,Normal
23:12:45.051,Left Eye,0.0,0.0471,Normal
23:12:45.099,Right Eye,-287.41,0.0476,Normal
23:12:45.099,Left Eye,-278.06,0.0476,Normal
23:12:45.145,Right Eye,247.93,0.0462,Normal
23:12:45.145,Left Eye,1033.04,0.0462,ANOMALY DETECTED
23:12:45.191,Right Eye,0.0,0.0458,Normal
23:12:45.191,Left Eye,-288.56,0.0458,Normal
23:12:45.239,Right Eye,1318.53,0.0479,ANOMALY DETECTED
23:12:45.239,Left Eye,191.19,0.0479,Normal
23:12:45.286,Right Eye,559.27,0.0471,ANOMALY DETECTED
23:12:45.286,Left Eye,42.96,0.0471,Normal
23:12:45.332,Right Eye,186.14,0.0462,Normal
23:12:45.332,Left Eye,-28.38,0.0462,Normal
23:12:45.378,Right Eye,526.27,0.0464,ANOMALY DETECTED
23:12:45.378,Left Eye,-160.93,0.0464,Normal
23:12:45.425,Right Eye,0.0,0.0467,Normal
23:12:45.425,Left Eye,77.18,0.0467,Normal
23:12:45.471,Right Eye,-746.52,0.0463,ANOMALY DETECTED
23:12:45.471,Left Eye,-202.77,0.0463,Normal
23:12:45.517,Right Eye,-975.95,0.0452,ANOMALY DETECTED
23:12:45.517,Left Eye,-633.33,0.0452,ANOMALY DETECTED
23:12:45.563,Right Eye,-143.35,0.046,Normal
23:12:45.563,Left Eye,-409.67,0.046,Normal
23:12:45.609,Right Eye,-67.02,0.046,Normal
23:12:45.609,Left Eye,-117.42,0.046,Normal
23:12:45.657,Right Eye,-140.3,0.048,Normal
23:12:45.657,Left Eye,178.88,0.048,Normal
23:12:45.703,Right Eye,63.05,0.0466,Normal
23:12:45.703,Left Eye,-134.74,0.0466,Normal
23:12:45.750,Right Eye,700.84,0.0472,ANOMALY DETECTED
23:12:45.750,Left Eye,385.88,0.0472,Normal
23:12:45.796,Right Eye,0.0,0.046,Normal
23:12:45.796,Left Eye,-74.76,0.046,Normal
23:12:45.844,Right Eye,206.19,0.0479,Normal
23:12:45.844,Left Eye,149.49,0.0479,Normal
23:12:45.890,Right Eye,-475.24,0.0461,Normal
23:12:45.890,Left Eye,-375.22,0.0461,Normal
23:12:45.937,Right Eye,-67.08,0.0464,Normal
23:12:45.937,Left Eye,-84.62,0.0464,Normal
23:12:45.984,Right Eye,71.28,0.0473,Normal
23:12:45.984,Left Eye,-62.67,0.0473,Normal
23:12:46.032,Right Eye,-113.76,0.0478,Normal
23:12:46.032,Left Eye,-35.03,0.0478,Normal
23:12:46.078,Right Eye,8.13,0.0462,Normal
23:12:46.078,Left Eye,-104.87,0.0462,Normal
23:12:46.124,Right Eye,119.93,0.046,Normal
23:12:46.124,Left Eye,732.34,0.046,ANOMALY DETECTED
23:12:46.172,Right Eye,2319.33,0.0474,ANOMALY DETECTED
23:12:46.172,Left Eye,6.79,0.0474,Normal
23:12:46.218,Right Eye,658.93,0.0464,ANOMALY DETECTED
23:12:46.218,Left Eye,143.84,0.0464,Normal
23:12:46.265,Right Eye,0.0,0.047,Normal
23:12:46.265,Left Eye,-60.94,0.047,Normal
23:12:46.311,Right Eye,271.55,0.0463,Normal
23:12:46.311,Left Eye,0.0,0.0463,Normal
23:12:46.359,Right Eye,121.14,0.0473,Normal
23:12:46.359,Left Eye,-46.5,0.0473,Normal
23:12:46.405,Right Eye,0.0,0.0462,Normal
23:12:46.405,Left Eye,49.57,0.0462,Normal
23:12:46.450,Right Eye,123.21,0.0457,Normal
23:12:46.450,Left Eye,-48.09,0.0457,Normal
23:12:46.498,Right Eye,-833.01,0.0474,ANOMALY DETECTED
23:12:46.498,Left Eye,101.78,0.0474,Normal
23:12:46.544,Right Eye,-690.54,0.0459,ANOMALY DETECTED
23:12:46.544,Left Eye,-2353.6,0.0459,ANOMALY DETECTED
23:12:46.590,Right Eye,89.02,0.046,Normal
23:12:46.590,Left Eye,-73.31,0.046,Normal
23:12:46.636,Right Eye,-142.08,0.0463,Normal
23:12:46.636,Left Eye,-213.46,0.0463,Normal
23:12:46.682,Right Eye,574.74,0.0464,ANOMALY DETECTED
23:12:46.682,Left Eye,348.23,0.0464,Normal
23:12:46.730,Right Eye,160.48,0.0472,Normal
23:12:46.730,Left Eye,-72.9,0.0472,Normal
23:12:46.775,Right Eye,668.65,0.0453,ANOMALY DETECTED
23:12:46.775,Left Eye,56.88,0.0453,Normal
23:12:46.822,Right Eye,462.05,0.0468,Normal
23:12:46.822,Left Eye,37.71,0.0468,Normal
23:12:46.868,Right Eye,122.57,0.0467,Normal
23:12:46.868,Left Eye,-41.32,0.0467,Normal
23:12:46.916,Right Eye,147.66,0.0473,Normal
23:12:46.916,Left Eye,88.06,0.0473,Normal
23:12:46.960,Right Eye,-127.97,0.0448,Normal
23:12:46.960,Left Eye,80.9,0.0448,Normal
23:12:47.008,Right Eye,0.0,0.047,Normal
23:12:47.008,Left Eye,-119.28,0.047,Normal
23:12:47.053,Right Eye,-102.35,0.0459,Normal
23:12:47.053,Left Eye,-5.89,0.0459,Normal
23:12:47.100,Right Eye,-546.94,0.047,ANOMALY DETECTED
23:12:47.100,Left Eye,61.01,0.047,Normal
23:12:47.147,Right Eye,-215.74,0.0469,Normal
23:12:47.147,Left Eye,0.0,0.0469,Normal
23:12:47.194,Right Eye,-546.56,0.0472,ANOMALY DETECTED
23:12:47.194,Left Eye,-2345.39,0.0472,ANOMALY DETECTED
23:12:47.242,Right Eye,45.51,0.0475,Normal
23:12:47.242,Left Eye,-831.68,0.0475,ANOMALY DETECTED
23:12:47.302,Right Eye,-47.47,0.0604,Normal
23:12:47.302,Left Eye,-265.82,0.0604,Normal
23:12:47.353,Right Eye,69.73,0.0506,Normal
23:12:47.353,Left Eye,-188.84,0.0506,Normal
23:12:47.399,Right Eye,-81.91,0.0466,Normal
23:12:47.399,Left Eye,147.44,0.0466,Normal
23:12:47.446,Right Eye,108.56,0.0466,Normal
23:12:47.446,Left Eye,0.0,0.0466,Normal
23:12:47.493,Right Eye,792.93,0.0473,ANOMALY DETECTED
23:12:47.493,Left Eye,1210.26,0.0473,ANOMALY DETECTED
23:12:47.542,Right Eye,225.16,0.0489,Normal
23:12:47.542,Left Eye,171.34,0.0489,Normal
23:12:47.586,Right Eye,35.32,0.0438,Normal
23:12:47.586,Left Eye,0.0,0.0438,Normal
23:12:47.635,Right Eye,681.25,0.0493,ANOMALY DETECTED
23:12:47.635,Left Eye,235.57,0.0493,Normal
23:12:47.681,Right Eye,305.46,0.0457,Normal
23:12:47.681,Left Eye,125.24,0.0457,Normal
23:12:47.729,Right Eye,-91.42,0.0482,Normal
23:12:47.729,Left Eye,-32.71,0.0482,Normal
23:12:47.775,Right Eye,123.48,0.0453,Normal
23:12:47.775,Left Eye,-74.09,0.0453,Normal
23:12:47.823,Right Eye,19.5,0.0482,Normal
23:12:47.823,Left Eye,78.54,0.0482,Normal
23:12:47.867,Right Eye,-1264.09,0.0441,ANOMALY DETECTED
23:12:47.867,Left Eye,-734.72,0.0441,ANOMALY DETECTED
23:12:47.914,Right Eye,-611.95,0.0468,ANOMALY DETECTED
23:12:47.914,Left Eye,-376.58,0.0468,Normal
23:12:47.961,Right Eye,162.28,0.0477,Normal
23:12:47.961,Left Eye,113.6,0.0477,Normal
23:12:48.009,Right Eye,-98.45,0.0477,Normal
